experiment,fault,fault_type,mode,mode_name,method,window_index,phase,evaluation_role,time_center_s,time_from_nominal_midpoint_s,anomaly_index
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,371,pos_falha,positive,7.429234334188535,0.20992828105311467,0.5041089537174347
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,372,pos_falha,positive,7.449232181769715,0.22992612863429507,0.5500642582443032
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,373,pos_falha,positive,7.4692301759734345,0.24992412283801446,0.638746795117286
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,374,pos_falha,positive,7.489228170177155,0.26992211704173474,0.7040224527723254
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,375,pos_falha,positive,7.509226017758335,0.28991996462291514,0.4766492887344651
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,376,pos_falha,positive,7.5292240119620555,0.3099179588266354,0.32649849024509503
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,377,pos_falha,positive,7.549221859543239,0.32991580640781937,0.5748540493445934
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,378,pos_falha,positive,7.569219853746955,0.3499138006115352,0.5393715765118865
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,379,pos_falha,positive,7.589216235102785,0.3699101819673647,0.38729598739065274
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,380,pos_falha,positive,7.609212616458615,0.38990656332319507,0.5543259801311802
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,381,pos_falha,positive,7.62921061066233,0.40990455752691,0.3576499718007251
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,382,pos_falha,positive,7.649208458243519,0.4299024051080993,0.25537269685590464
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,383,pos_falha,positive,7.669206452447235,0.44990039931181514,0.4331826374460549
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,384,pos_falha,positive,7.689204300028415,0.46989824689299464,0.3567470819800248
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,385,pos_falha,positive,7.70920229423213,0.4898962410967096,0.28475689752412336
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,386,pos_falha,positive,7.729200288435855,0.5098942353004352,0.2722963108364318
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,387,pos_falha,positive,7.749198136017035,0.5298920828816147,0.4318941026610648
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,388,pos_falha,positive,7.769196130220751,0.5498900770853306,0.20880998790238417
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,389,pos_falha,positive,7.789194124424465,0.5698880712890446,0.2544499433300259
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,390,pos_falha,positive,7.809191972005655,0.5898859188702348,0.32048606520011674
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,391,pos_falha,positive,7.82918996620937,0.6098839130739497,0.3357869320009297
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,392,pos_falha,positive,7.8491878137905555,0.6298817606551355,0.297874438005676
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,393,pos_falha,positive,7.869185807994275,0.6498797548588549,0.2780081337940083
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,394,pos_falha,positive,7.889183655575455,0.6698776024400352,0.21387065278347034
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,395,pos_falha,positive,7.909181649779169,0.6898755966437493,0.17376440012648528
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,396,pos_falha,positive,7.929179643982895,0.7098735908474749,0.37384902721779506
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,397,pos_falha,positive,7.949177491564075,0.7298714384286553,0.4097323215064166
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,398,pos_falha,positive,7.96917548576779,0.7498694326323703,0.28188662495020317
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,399,pos_falha,positive,7.989173333348971,0.7698672802135507,0.39535885129489123
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,400,pos_falha,positive,8.009171327552695,0.7898652744172745,0.31596617418061945
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,401,pos_falha,positive,8.029169175133875,0.8098631219984549,0.19186723298896305
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,402,pos_falha,positive,8.04916716933759,0.8298611162021698,0.24654950940598608
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,403,pos_falha,positive,8.069165163541316,0.8498591104058955,0.3720914358212942
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,404,pos_falha,positive,8.089163011122494,0.8698569579870741,0.2523913319626723
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,405,pos_falha,positive,8.10916100532621,0.8898549521907908,0.7885734731815162
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,406,pos_falha,positive,8.129158999529926,0.9098529463945058,0.513413743809025
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,407,pos_falha,positive,8.149156847111115,0.929850793975695,0.8830890477378869
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,408,pos_falha,positive,8.16915484131483,0.94984878817941,0.5035649717983964
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,409,pos_falha,positive,8.189152688896009,0.9698466357605886,0.5693807767313651
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,410,pos_falha,positive,8.209150683099725,0.9898446299643053,0.9507198302861071
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,411,pos_falha,positive,8.229148530680915,1.0098424775454946,0.5474361148478286
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,412,pos_falha,positive,8.24914652488463,1.0298404717492096,0.5167910775632115
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,413,pos_falha,positive,8.269144519088345,1.0498384659529245,0.4542639653457706
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,414,pos_falha,positive,8.289142366669536,1.0698363135341156,0.4228062724570506
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,415,pos_falha,positive,8.30914036087325,1.0898343077378305,0.3825067400407629
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,416,pos_falha,positive,8.329138355076966,1.1098323019415455,0.4605532949553961
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,417,pos_falha,positive,8.349136202658155,1.1298301495227348,0.45078457513232517
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,418,pos_falha,positive,8.36913419686187,1.1498281437264497,0.47430538107351744
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,419,pos_falha,positive,8.38913204444305,1.16982599130763,0.786575944487788
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,420,pos_falha,positive,8.409130038646765,1.189823985511345,0.6395585465421767
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,421,pos_falha,positive,8.429127886227949,1.209821833092529,0.6642948731986822
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,422,pos_falha,positive,8.44912588043167,1.2298198272962493,1.0782018488838847
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,423,pos_falha,positive,8.469123874635384,1.2498178214999642,0.5869480272736132
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,424,pos_falha,positive,8.48912172221657,1.26981566908115,0.6469667670422905
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,425,pos_falha,positive,8.50911971642029,1.2898136632848702,0.5138222410575151
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,426,pos_falha,positive,8.52911756400147,1.3098115108660506,0.5956385309626617
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,427,pos_falha,positive,8.549115558205186,1.3298095050697656,0.6923337896540036
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,428,pos_falha,positive,8.569113405786375,1.3498073526509549,0.726184852108983
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,429,pos_falha,positive,8.58911139999009,1.3698053468546698,0.5431322576074697
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,430,pos_falha,positive,8.609109394193805,1.3898033410583848,0.4830462973910964
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,431,pos_falha,positive,8.629107241774985,1.4098011886395652,0.5604462904832272
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,432,pos_falha,positive,8.649105235978709,1.429799182843289,0.5364261314111205
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,433,pos_falha,positive,8.669103230182426,1.4497971770470057,0.49691677701563386
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,434,pos_falha,positive,8.689101077763604,1.4697950246281843,0.530976585895461
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,435,pos_falha,positive,8.70909907196733,1.48979301883191,0.4910890543971351
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,436,pos_falha,positive,8.72909691954851,1.5097908664130903,0.2938256290272753
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,437,pos_falha,positive,8.749094913752225,1.5297888606168053,0.37831815476677555
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,438,pos_falha,positive,8.769092761333406,1.5497867081979857,0.5468742272123641
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,439,pos_falha,positive,8.789090755537131,1.5697847024017113,0.27767437883987595
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,440,pos_falha,positive,8.809088749740845,1.5897826966054245,0.22809517815266225
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,441,pos_falha,positive,8.829086597322025,1.6097805441866049,0.24493592098101621
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,442,pos_falha,positive,8.849084591525745,1.6297785383903252,0.2371553140186
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,443,pos_falha,positive,8.869082585729466,1.6497765325940454,0.3595138114041229
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,444,pos_falha,positive,8.889080433310646,1.6697743801752258,0.33969044382909386
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,445,pos_falha,positive,8.909078427514359,1.689772374378939,0.4396796822466022
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,446,pos_falha,positive,8.92907627509555,1.70977022196013,0.2613260731119023
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,447,pos_falha,positive,8.949074269299265,1.729768216163845,0.4498469141530092
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,448,pos_falha,positive,8.969072116880445,1.7497660637450254,0.21015015785971825
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,449,pos_falha,positive,8.989070111084171,1.769764057948751,0.26086168812663985
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,450,pos_falha,positive,9.009068105287884,1.7897620521524642,0.3269513296386333
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,451,pos_falha,positive,9.029065952869065,1.8097598997336446,0.5083425345829761
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,452,pos_falha,positive,9.04906394707278,1.8297578939373595,0.2653066621743891
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,453,pos_falha,positive,9.069061941276505,1.8497558881410852,0.2893680973278046
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,454,pos_falha,positive,9.089059788857686,1.8697537357222656,0.18199862964714683
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,455,pos_falha,positive,9.109057636438864,1.8897515833034442,0.12252704243207033
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,456,pos_falha,positive,9.129055630642586,1.9097495775071662,0.34244314742491905
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,457,pos_falha,positive,9.149053624846305,1.9297475717108847,0.2165120179924157
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,458,pos_falha,positive,9.169051472427485,1.9497454192920651,0.6966274192271432
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,459,pos_falha,positive,9.1890494666312,1.96974341349578,0.5273589192958782
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,460,pos_falha,positive,9.209047460834926,1.9897414076995057,0.502031259289742
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,461,pos_falha,positive,9.229045308416104,2.0097392552806843,0.6250436729375285
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,462,pos_falha,positive,9.249043302619821,2.029737249484401,0.87752162575233
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,463,pos_falha,positive,9.269041150201005,2.049735097065585,0.8579620780454765
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,464,pos_falha,positive,9.289039144404725,2.0697330912693053,0.7492668765967431
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,465,pos_falha,positive,9.309036991985906,2.0897309388504857,0.7265493870841383
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,466,pos_falha,positive,9.329034986189619,2.109728933054199,0.4583521125453781
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,467,pos_falha,positive,9.349032980393345,2.1297269272579245,0.6713525699594612
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,468,pos_falha,positive,9.369030827974525,2.149724774839105,0.5108473932634274
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,469,pos_falha,positive,9.38902882217824,2.16972276904282,0.5261813547360165
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,470,pos_falha,positive,9.409026816381965,2.1897207632465454,0.5095951277949134
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,471,pos_falha,positive,9.429024663963144,2.209718610827724,0.4763801768659577
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,472,pos_falha,positive,9.44902265816686,2.2297166050314408,0.6518882074148539
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,473,pos_falha,positive,9.469020505748041,2.249714452612621,0.7232386200916524
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,474,pos_falha,positive,9.489018499951765,2.269712446816345,0.7411995714701252
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,475,pos_falha,positive,9.509016347532945,2.2897102943975254,0.5266289256521618
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,476,pos_falha,positive,9.52901434173666,2.3097082886012403,0.8310017326535907
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,477,pos_falha,positive,9.549012335940375,2.3297062828049553,0.814432640080807
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,478,pos_falha,positive,9.569010183521565,2.3497041303861446,0.7142911108054878
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,479,pos_falha,positive,9.58900817772528,2.3697021245898595,0.8038991470812027
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,480,pos_falha,positive,9.609006171928995,2.3897001187935745,1.0636190526471894
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,481,pos_falha,positive,9.629004019510186,2.4096979663747655,0.790257383421217
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,482,pos_falha,positive,9.649001867091364,2.429695813955944,0.7266834714653586
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,483,pos_falha,positive,9.668999861295081,2.449693808159661,0.7544521393673153
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,484,pos_falha,positive,9.688997855498805,2.4696918023633847,0.5370578184753216
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,485,pos_falha,positive,9.708995703079985,2.489689649944565,1.0520571956350995
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,486,pos_falha,positive,9.7289936972837,2.50968764414828,0.5624529131139542
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,487,pos_falha,positive,9.748991691487415,2.529685638351995,0.5516489871425954
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,488,pos_falha,positive,9.768989539068604,2.5496834859331843,0.49126073673097775
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,489,pos_falha,positive,9.78898753327232,2.5696814801368992,0.5852539996820459
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,490,pos_falha,positive,9.8089853808535,2.5896793277180796,0.505374715136609
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,491,pos_falha,positive,9.82898337505722,2.6096773219218,0.553739257204137
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,492,pos_falha,positive,9.848981222638406,2.6296751695029856,0.5415064673713911
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,493,pos_falha,positive,9.86897921684212,2.6496731637067006,0.45290039629507967
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,494,pos_falha,positive,9.888977211045836,2.6696711579104155,0.5239029401829465
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,495,pos_falha,positive,9.908975058627025,2.689669005491605,0.24777994319458246
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,496,pos_falha,positive,9.92897305283074,2.7096669996953198,0.257697700937312
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,497,pos_falha,positive,9.948971047034455,2.7296649938990347,0.3303225275404035
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,498,pos_falha,positive,9.968968894615635,2.749662841480215,0.46935141909366646
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,499,pos_falha,positive,9.988966888819359,2.769660835683939,0.2948232317773513
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,500,pos_falha,positive,10.008964736400564,2.789658683265144,0.27971948833468885
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,501,pos_falha,positive,10.028962730604249,2.809656677468829,0.27322862749172444
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,502,pos_falha,positive,10.04896057818545,2.8296545250500307,0.34916386301014724
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,503,pos_falha,positive,10.06895857238915,2.8496525192537296,0.4198555605855583
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,504,pos_falha,positive,10.0889565665929,2.86965051345748,0.4215889581369075
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,505,pos_falha,positive,10.10895441417405,2.8896483610386303,1.1686567351298234
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,506,pos_falha,positive,10.128952408377799,2.909646355242379,0.3387559449571621
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,507,pos_falha,positive,10.1489504025815,2.9296443494460798,0.3414446394300459
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,508,pos_falha,positive,10.1689482501627,2.9496421970272797,0.19610521048343024
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,509,pos_falha,positive,10.18894609774385,2.96964004460843,0.20672313719231272
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,510,pos_falha,positive,10.2089440919476,2.9896380388121804,0.3721595453632677
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,511,pos_falha,positive,10.2289420861513,3.0096360330158793,0.48332824562643867
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,512,pos_falha,positive,10.2489399337325,3.0296338805970793,0.6941527921521943
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,513,pos_falha,positive,10.2689379279362,3.04963187480078,0.758987139578828
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,514,pos_falha,positive,10.288935922139899,3.069629869004479,0.623355191685721
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,515,pos_falha,positive,10.3089337697211,3.0896277165856807,0.4568100073360928
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,516,pos_falha,positive,10.3289317639248,3.1096257107893797,0.4037455888757934
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,517,pos_falha,positive,10.348929611506001,3.1296235583705814,0.9459741235801548
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,518,pos_falha,positive,10.3689276057097,3.1496215525742803,0.6193936164436852
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,519,pos_falha,positive,10.3889254532909,3.1696194001554803,0.5734685489012917
F6M,6,Ganho PI do MPPT/IPPT reduzido em 20%,M,MPPT (potencia maxima),autoencoder_ensemble,520,pos_falha,positive,10.408923447494601,3.189617394359181,0.6637961534635879
