method,role,experiment,window_index,time_center_s,score
pca,validacao,F0M,366,7.32925764499472,0.063412753936586
pca,validacao,F0M,367,7.349255697841739,0.013270386183491344
pca,validacao,F0M,368,7.369253604065795,0.04377328121297131
pca,validacao,F0M,369,7.38925165691282,0.03272483546089491
pca,validacao,F0M,370,7.409249709759839,0.05969346875419622
pca,validacao,F0M,371,7.429247615983895,0.04128592253043452
pca,validacao,F0M,372,7.44924566883092,0.027895186144626286
pca,validacao,F0M,373,7.469243721677945,0.03381140571441829
pca,validacao,F0M,374,7.489241627901995,0.04977499080084451
pca,validacao,F0M,375,7.50923968074902,0.03527297263328699
pca,validacao,F0M,376,7.5292377335960445,0.03386076412538837
pca,validacao,F0M,377,7.549235639820095,0.03880294617261711
pca,validacao,F0M,378,7.56923369266712,0.026083692073979203
pca,validacao,F0M,379,7.5892317455141445,0.04024992721971539
pca,validacao,F0M,380,7.609229651738205,0.017089134695289755
pca,validacao,F0M,381,7.629227557962255,0.019529919809288053
pca,validacao,F0M,382,7.64922561080928,0.02190476374704881
pca,validacao,F0M,383,7.669223663656306,0.033602000624069255
pca,validacao,F0M,384,7.689221569880355,0.1472046853988889
pca,validacao,F0M,385,7.70921962272738,0.14679894306163446
pca,validacao,F0M,386,7.7292176755744055,0.1649726614379637
pca,validacao,F0M,387,7.749215581798465,0.10092597084201445
pca,validacao,F0M,388,7.76921363464548,0.08292778159428754
pca,validacao,F0M,389,7.7892116874925055,0.0329365048004394
pca,validacao,F0M,390,7.809209593716565,0.009785464408872329
pca,validacao,F0M,391,7.82920764656358,0.03939504383343384
pca,validacao,F0M,392,7.849205699410605,0.046006250335012405
pca,validacao,F0M,393,7.869203605634665,0.125635699768585
pca,validacao,F0M,394,7.889201658481685,0.09556633620380388
pca,validacao,F0M,395,7.909199711328705,0.08242502913327274
pca,validacao,F0M,396,7.929197617552765,0.27634291319850973
pca,validacao,F0M,397,7.949195670399785,0.07686600730675952
pca,validacao,F0M,398,7.969193723246805,0.05924898179118031
pca,validacao,F0M,399,7.989191629470865,0.0872275710097613
pca,validacao,F0M,400,8.00918968231789,0.09971334952007577
pca,validacao,F0M,401,8.029187735164903,0.14042682313988414
pca,validacao,F0M,402,8.049185641388966,0.1567620627063943
pca,validacao,F0M,403,8.069183547613026,0.06939621149842096
pca,validacao,F0M,404,8.089181600460044,0.15068811606018281
pca,validacao,F0M,405,8.109179653307066,0.10911969213118732
pca,validacao,F0M,406,8.129177559531126,0.13530214268981625
pca,validacao,F0M,407,8.14917561237815,0.33308096755460626
pca,validacao,F0M,408,8.169173665225166,0.2519927627544918
pca,validacao,F0M,409,8.189171571449226,0.12045315456010053
pca,validacao,F0M,410,8.20916962429625,0.2981963267731828
pca,validacao,F0M,411,8.229167677143266,0.13504395695304158
pca,validacao,F0M,412,8.249165583367326,0.0892434358515951
pca,validacao,F0M,413,8.26916363621435,0.13821995756179503
pca,validacao,F0M,414,8.28916022283172,0.14919590081099443
pca,validacao,F0M,415,8.30915680944909,0.05200075049802949
pca,validacao,F0M,416,8.329154862296111,0.05775610691037521
pca,validacao,F0M,417,8.349152768520165,0.047135855758306255
pca,validacao,F0M,418,8.36915082136719,0.08551743178454671
pca,validacao,F0M,419,8.389148874214214,0.08361647827401325
pca,validacao,F0M,420,8.409146780438265,0.051247368208308886
pca,validacao,F0M,421,8.42914483328529,0.03222761365293972
pca,validacao,F0M,422,8.449142886132314,0.030062814001157664
pca,validacao,F0M,423,8.469140792356365,0.07843964164663919
pca,validacao,F0M,424,8.48913884520339,0.07034764228012896
pca,validacao,F0M,425,8.50913675142745,0.12253439244869549
pca,validacao,F0M,426,8.52913480427447,0.031072637013997612
pca,validacao,F0M,427,8.549132710498526,0.08058905397150865
pca,validacao,F0M,428,8.56913076334555,0.040196872803062805
pca,validacao,F0M,429,8.589128816192574,0.022219672605270295
pca,validacao,F0M,430,8.609126722416626,0.031900853202204246
pca,validacao,F0M,431,8.62912477526365,0.04091885033011648
pca,validacao,F0M,432,8.649122828110674,0.036195365544130935
pca,validacao,F0M,433,8.66912073433473,0.01755128709042541
pca,validacao,F0M,434,8.68911878718175,0.016683538312263962
pca,validacao,F0M,435,8.709116840028774,0.019752093838624883
pca,validacao,F0M,436,8.729114746252836,0.03708537110610511
pca,validacao,F0M,437,8.74911279909985,0.16534638775084345
pca,validacao,F0M,438,8.769110851946873,0.23692261714515123
pca,validacao,F0M,439,8.789108758170936,0.1431758999772307
pca,validacao,F0M,440,8.809106664394985,0.15340850349403787
pca,validacao,F0M,441,8.82910471724201,0.1404539153092238
pca,validacao,F0M,442,8.849102770089036,0.08513052508505825
pca,validacao,F0M,443,8.86910067631309,0.08497683859596779
pca,validacao,F0M,444,8.88909872916011,0.07649118420512309
pca,validacao,F0M,445,8.909096782007136,0.0846833755261305
pca,validacao,F0M,446,8.92909468823119,0.05113624638275647
pca,validacao,F0M,447,8.94909274107821,0.05408063241615861
pca,validacao,F0M,448,8.969090793925236,0.22690322926243156
pca,validacao,F0M,449,8.989088700149296,0.1054565589495374
pca,validacao,F0M,450,9.009086752996314,0.0872594540418104
pca,validacao,F0M,451,9.029084805843336,0.18933513620618483
pca,validacao,F0M,452,9.049082712067396,0.25288619075499386
pca,validacao,F0M,453,9.06908076491442,0.1469960884345765
pca,validacao,F0M,454,9.089078817761436,0.11765078141040183
pca,validacao,F0M,455,9.109076723985496,0.19433522854064383
pca,validacao,F0M,456,9.12907463020955,0.18165017905758007
pca,validacao,F0M,457,9.14907268305657,0.1286266428171446
pca,calibracao,F0L,468,9.36902627688809,0.06257454519462013
pca,calibracao,F0L,469,9.389024183112145,0.030462275136045235
pca,calibracao,F0L,470,9.40902223595917,0.0650510473552624
pca,calibracao,F0L,471,9.42902028880619,0.04838096003279885
pca,calibracao,F0L,472,9.449018195030245,0.024626605860178286
pca,calibracao,F0L,473,9.46901624787727,0.05899712923365716
pca,calibracao,F0L,474,9.489014300724289,0.08122381498740905
pca,calibracao,F0L,475,9.509012206948345,0.0567643635426049
pca,calibracao,F0L,476,9.52901025979537,0.04172766011330957
pca,calibracao,F0L,477,9.549008312642389,0.06082693054291187
pca,calibracao,F0L,478,9.569006218866445,0.1921690940127598
pca,calibracao,F0L,479,9.5890041250905,0.07545885955742213
pca,calibracao,F0L,480,9.609002177937525,0.04520080662848129
pca,calibracao,F0L,481,9.62900023078455,0.05673104379910151
pca,calibracao,F0L,482,9.648998137008604,0.09911054555468951
pca,calibracao,F0L,483,9.66899618985563,0.14336857555995625
pca,calibracao,F0L,484,9.688994242702655,0.05359000026638716
pca,calibracao,F0L,485,9.708992148926704,0.07164110682400296
pca,calibracao,F0L,486,9.72899020177373,0.044504235401016244
pca,calibracao,F0L,487,9.748988254620755,0.0974142294631321
pca,calibracao,F0L,488,9.768986160844804,0.12311902694488613
pca,calibracao,F0L,489,9.78898421369183,0.1282434016984035
pca,calibracao,F0L,490,9.808982119915889,0.13287494943709827
pca,calibracao,F0L,491,9.828980172762904,0.05667927657291564
pca,calibracao,F0L,492,9.848978078986963,0.05957085057411686
pca,calibracao,F0L,493,9.868976131833989,0.06246101330475681
pca,calibracao,F0L,494,9.888974184681004,0.0797996727760032
pca,calibracao,F0L,495,9.908972090905065,0.07101945548773975
pca,calibracao,F0L,496,9.928970143752089,0.052592049640403565
pca,calibracao,F0L,497,9.948968196599104,0.060589309816039244
pca,calibracao,F0L,498,9.96896610282317,0.058747166234521975
pca,calibracao,F0L,499,9.98896415567019,0.030197802079775782
pca,calibracao,F0L,500,10.008962208517211,0.03433881572569224
pca,calibracao,F0L,501,10.028960114741299,0.061147358667051774
pca,calibracao,F0L,502,10.048958020965301,0.06970558891640115
pca,calibracao,F0L,503,10.06895607381235,0.07421121748875997
pca,calibracao,F0L,504,10.088954126659399,0.07379423908752043
pca,calibracao,F0L,505,10.108952032883401,0.06216470015789905
pca,calibracao,F0L,506,10.12895008573045,0.09023496368740579
pca,calibracao,F0L,507,10.148948138577499,0.11613268249175865
pca,calibracao,F0L,508,10.168946044801501,0.17082751147621594
pca,calibracao,F0L,509,10.18894409764855,0.15821317319290965
pca,calibracao,F0L,510,10.208942150495599,0.10290772271196752
pca,calibracao,F0L,511,10.228940056719601,0.09589317530550923
pca,calibracao,F0L,512,10.24893810956665,0.06923491924699476
pca,calibracao,F0L,513,10.26893601579075,0.06164486714491488
pca,calibracao,F0L,514,10.288934068637701,0.0634351275059954
pca,calibracao,F0L,515,10.3089319748618,0.0837447923237126
pca,calibracao,F0L,516,10.32893002770885,0.09685367516822198
pca,calibracao,F0L,517,10.348928080555801,0.06166473921818047
pca,calibracao,F0L,518,10.3689259867799,0.060023460312686835
pca,calibracao,F0L,519,10.38892403962695,0.03942804702989758
pca,calibracao,F0L,520,10.408922092473901,0.05017837702770122
pca,calibracao,F0L,521,10.428919998698,0.05786517738136662
pca,calibracao,F0L,522,10.44891805154505,0.03347321997289685
pca,calibracao,F0L,523,10.468915957769049,0.03244799732752881
pca,calibracao,F0L,524,10.4889140106161,0.018387133973206404
pca,calibracao,F0L,525,10.50891191684015,0.05433629405274202
pca,calibracao,F0L,526,10.528909969687149,0.04026940614603031
pca,calibracao,F0L,527,10.5489080225342,0.047049158596040634
pca,calibracao,F0L,528,10.56890592875825,0.06047186192217292
pca,calibracao,F0L,529,10.588903981605249,0.38281461407859185
pca,calibracao,F0L,530,10.6089020344523,0.06723504595352582
pca,calibracao,F0L,531,10.62889994067635,0.08552336781579245
pca,calibracao,F0L,532,10.648897993523349,0.09774577880239016
pca,calibracao,F0L,533,10.6688960463704,0.08613873870823816
pca,calibracao,F0L,534,10.68889395259445,0.04807134486694313
pca,calibracao,F0L,535,10.7088918588185,0.08551008279932584
pca,calibracao,F0L,536,10.72888991166555,0.10961654469515016
pca,calibracao,F0L,537,10.74888796451255,0.06025429632320347
pca,calibracao,F0L,538,10.7688858707366,0.07031748439077895
pca,calibracao,F0L,539,10.78888392358365,0.07807836807233404
pca,calibracao,F0L,540,10.80888197643065,0.16078862580389477
pca,calibracao,F0L,541,10.8288798826547,0.11272015123654275
pca,calibracao,F0L,542,10.84887793550175,0.14246910616960132
pca,calibracao,F0L,543,10.86887598834875,0.09571404106970346
pca,calibracao,F0L,544,10.8888738945728,0.050300286985260734
pca,calibracao,F0L,545,10.90887194741985,0.06664518186713934
pca,calibracao,F0L,546,10.9288698536439,0.07231107398932687
pca,calibracao,F0L,547,10.9488679064909,0.0784307745492679
pca,calibracao,F0L,548,10.968865812714998,0.07653752329336878
pca,calibracao,F0L,549,10.988863865562,0.04556628967505705
pca,calibracao,F0L,550,11.008861918409,0.05055578247435848
pca,calibracao,F0L,551,11.028859824633098,0.053481042311861474
pca,calibracao,F0L,552,11.0488578774801,0.05462346656381116
pca,calibracao,F0L,553,11.0688559303271,0.04967353447681428
pca,calibracao,F0L,554,11.0888538365512,0.06572527101046174
pca,calibracao,F0L,555,11.1088518893982,0.10906255030092107
pca,calibracao,F0L,556,11.12884979562225,0.0757527965918652
pca,calibracao,F0L,557,11.1488478484693,0.06130027165125931
pca,calibracao,F0L,558,11.1688457546933,0.08534296800513991
pca,calibracao,F0L,559,11.188843807540351,0.13105862237341692
pca,calibracao,F0L,560,11.2088418603874,0.06056718213526949
pca,calibracao,F0L,561,11.2288397666114,0.20173899962329883
pca,calibracao,F0L,562,11.248837819458451,0.2665327044193033
pca,calibracao,F0L,563,11.2688358723055,0.11241947371117128
pca,calibracao,F0L,564,11.2888337785295,0.09821483066418474
pca,calibracao,F0L,565,11.308831831376551,0.07858629332139412
pca,calibracao,F0L,566,11.3288298842236,0.10972753166980853
pca,calibracao,F0L,567,11.3488277904476,0.07977959869706619
pca,calibracao,F0L,568,11.3688256966717,0.06675138423232757
pca,calibracao,F0L,569,11.38882374951875,0.07236929950901641
pca,calibracao,F0L,570,11.4088218023657,0.07532889736404749
pca,calibracao,F0L,571,11.4288197085898,0.05601285200828219
pca,calibracao,F0L,572,11.44881776143685,0.06475949995215287
pca,calibracao,F0L,573,11.4688158142838,0.06727949692195298
pca,calibracao,F0M,460,9.209066694974675,0.21605331259805122
pca,calibracao,F0M,461,9.229064747821695,0.48173522716460243
pca,calibracao,F0M,462,9.249062654045755,0.1562556982281685
pca,calibracao,F0M,463,9.269060706892775,0.262622509335256
pca,calibracao,F0M,464,9.289058759739795,0.10490842155227154
pca,calibracao,F0M,465,9.309056665963855,0.09898730669437011
pca,calibracao,F0M,466,9.32905471881088,0.07649485201948626
pca,calibracao,F0M,467,9.34905423788755,0.09120555460526905
pca,calibracao,F0M,468,9.369053610341261,0.12172237795144258
pca,calibracao,F0M,469,9.38905166318828,0.10391749044683854
pca,calibracao,F0M,470,9.409049716035305,0.09053319811551082
pca,calibracao,F0M,471,9.429047622259361,0.19027402614101302
pca,calibracao,F0M,472,9.44904567510638,0.14456269722760978
pca,calibracao,F0M,473,9.469043727953405,0.06320132492326094
pca,calibracao,F0M,474,9.489041634177465,0.04268469516722246
pca,calibracao,F0M,475,9.50903968702448,0.021989837618621964
pca,calibracao,F0M,476,9.529037593248539,0.02759230916668085
pca,calibracao,F0M,477,9.549035646095565,0.03328089795018018
pca,calibracao,F0M,478,9.569033552319615,0.03696695029948571
pca,calibracao,F0M,479,9.58903160516664,0.052735964113368394
pca,calibracao,F0M,480,9.609029658013664,0.0635472823583919
pca,calibracao,F0M,481,9.629027564237724,0.09276003586251384
pca,calibracao,F0M,482,9.64902561708474,0.0321554007625097
pca,calibracao,F0M,483,9.669023669931764,0.028485274883801252
pca,calibracao,F0M,484,9.689021576155824,0.046014562302528664
pca,calibracao,F0M,485,9.70901962900284,0.03325195933886413
pca,calibracao,F0M,486,9.729017681849864,0.025441684284850302
pca,calibracao,F0M,487,9.749015588073924,0.04799011803200708
pca,calibracao,F0M,488,9.769013640920946,0.022849611937820924
pca,calibracao,F0M,489,9.789011693767964,0.028909180661132305
pca,calibracao,F0M,490,9.809009599992024,0.11529979569379767
pca,calibracao,F0M,491,9.829007652839046,0.16572795140883323
pca,calibracao,F0M,492,9.84900570568607,0.17362543203413297
pca,calibracao,F0M,493,9.869003611910124,0.1623604781212031
pca,calibracao,F0M,494,9.88900166475715,0.14671111512445034
pca,calibracao,F0M,495,9.90899971760417,0.1417099021143669
pca,calibracao,F0M,496,9.928997623828224,0.0850817596353304
pca,calibracao,F0M,497,9.94899567667525,0.03629664561396867
pca,calibracao,F0M,498,9.968993729522271,0.039267214890217006
pca,calibracao,F0M,499,9.988991635746324,0.03226573453332407
pca,calibracao,F0M,500,10.008989541970395,0.05567891147221765
pca,calibracao,F0M,501,10.028987594817401,0.10762546174612472
pca,calibracao,F0M,502,10.048985647664399,0.1410073847507658
pca,calibracao,F0M,503,10.0689835538885,0.07187056113143517
pca,calibracao,F0M,504,10.088981606735501,0.10237763146531695
pca,calibracao,F0M,505,10.108979659582499,0.14983252722769
pca,calibracao,F0M,506,10.1289775658066,0.13402977585271358
pca,calibracao,F0M,507,10.148975618653651,0.1969880634775667
pca,calibracao,F0M,508,10.168973671500598,0.13991601905854267
pca,calibracao,F0M,509,10.1889715777247,0.14991488134268802
pca,calibracao,F0M,510,10.208969630571701,0.18396437423757778
pca,calibracao,F0M,511,10.228967683418698,0.15863187163040127
pca,calibracao,F0M,512,10.2489655896428,0.073240071420275
pca,calibracao,F0M,513,10.268963642489801,0.25197908724254353
pca,calibracao,F0M,514,10.2889616953368,0.5559170310237628
pca,calibracao,F0M,515,10.3089596015609,0.13680305504652246
pca,calibracao,F0M,516,10.32895750778495,0.32609219333406075
pca,calibracao,F0M,517,10.3489557072549,0.156613821511091
pca,calibracao,F0M,518,10.368953613479,0.12942147805557874
pca,calibracao,F0M,519,10.38895166632605,0.12918821324820653
pca,calibracao,F0M,520,10.408949719173,0.07215908701595354
pca,calibracao,F0M,521,10.4289476253971,0.06506459532626865
pca,calibracao,F0M,522,10.448945531621149,0.08528803042841997
pca,calibracao,F0M,523,10.46894358446815,0.05700605516467604
pca,calibracao,F0M,524,10.48894090420035,0.2473722337056234
pca,calibracao,F0M,525,10.508938077309601,0.03200365238456135
pca,calibracao,F0M,526,10.52893613015665,0.041049577616450596
pca,calibracao,F0M,527,10.548934183003599,0.06203298367812733
pca,calibracao,F0M,528,10.568932089227701,0.031855006549135326
pca,calibracao,F0M,529,10.58893014207475,0.02431986453801755
pca,calibracao,F0M,530,10.608928194921699,0.04866152823119138
pca,calibracao,F0M,531,10.628926101145801,0.04942477278443763
pca,calibracao,F0M,532,10.6489240073699,0.06270085492940464
pca,calibracao,F0M,533,10.668922206839799,0.07024900500846362
pca,calibracao,F0M,534,10.6889201130639,0.05968084158879375
pca,calibracao,F0M,535,10.708918019288,0.04244515072781602
pca,calibracao,F0M,536,10.72891607213495,0.08786557395541082
pca,calibracao,F0M,537,10.748914124982,0.06592358815835053
pca,calibracao,F0M,538,10.7689120312061,0.03512458126885456
pca,calibracao,F0M,539,10.78891008405305,0.060841543871100925
pca,calibracao,F0M,540,10.8089081369001,0.04293787269294365
pca,calibracao,F0M,541,10.8289060431242,0.029143670293619584
pca,calibracao,F0M,542,10.84890409597115,0.03481523939734515
pca,calibracao,F0M,543,10.8689021488182,0.06401058233798666
pca,calibracao,F0M,544,10.8889000550423,0.20073739280398756
pca,calibracao,F0M,545,10.90889810788925,0.14958210689006834
pca,calibracao,F0M,546,10.9288961607363,0.2851299545875393
pca,calibracao,F0M,547,10.9488940669604,0.22093457218152396
pca,calibracao,F0M,548,10.9688919731844,0.11807219092096555
pca,calibracao,F0M,549,10.9888901726544,0.09070923153193736
pca,calibracao,F0M,550,11.008888078878499,0.04823911895522267
pca,calibracao,F0M,551,11.02888613172545,0.05425145002265529
pca,calibracao,F0M,552,11.04888403794955,0.06824512466701715
pca,calibracao,F0M,553,11.068882090796599,0.10676690263183274
pca,calibracao,F0M,554,11.088879997020602,0.15016596837150292
pca,calibracao,F0M,555,11.10887804986765,0.0916050510559649
pca,calibracao,F0M,556,11.128876102714699,0.05194512304767962
pca,calibracao,F0M,557,11.148874008938702,0.06616059483751499
pca,calibracao,F0M,558,11.16887206178575,0.21556700733780165
pca,calibracao,F0M,559,11.188870114632799,0.12284671053808874
pca,calibracao,F0M,560,11.208868020856801,0.15025459974183877
pca,calibracao,F0M,561,11.22886607370385,0.08434077245376043
pca,calibracao,F0M,562,11.248864126550899,0.1462345171847531
pca,calibracao,F0M,563,11.268862032774901,0.08802296286906414
pca,teste,F0L,576,11.5288098262019,0.02313520873022306
pca,teste,F0L,577,11.548807732425999,0.04652500879950961
pca,teste,F0L,578,11.56880578527305,0.040693153893917
pca,teste,F0L,579,11.58880369149705,0.04312577357429513
pca,teste,F0L,580,11.608801744344099,0.0349051830612608
pca,teste,F0L,581,11.628799650568151,0.05340893598865058
pca,teste,F0L,582,11.64879770341515,0.4642063943227765
pca,teste,F0L,583,11.668795756262199,0.060562512824698864
pca,teste,F0L,584,11.688793662486251,0.12083659258622953
pca,teste,F0L,585,11.70879171533325,0.1668373790045209
pca,teste,F0L,586,11.728789768180299,0.0827547966521407
pca,teste,F0L,587,11.748787674404351,0.07825641243957768
pca,teste,F0L,588,11.76878572725135,0.10071868550353433
pca,teste,F0L,589,11.788783780098399,0.08287471120652579
pca,teste,F0L,590,11.808781686322451,0.053731205237281254
pca,teste,F0L,591,11.8287795925465,0.04628246756867664
pca,teste,F0L,592,11.84877764539355,0.08786311258181953
pca,teste,F0L,593,11.8687756982406,0.13644405086703768
pca,teste,F0L,594,11.8887736044646,0.11420567025115722
pca,teste,F0L,595,11.90877165731165,0.16532896844069375
pca,teste,F0L,596,11.9287697101587,0.16056828427171543
pca,teste,F0L,597,11.9487676163827,0.05575532135944941
pca,teste,F0L,598,11.96876566922975,0.0805536598697234
pca,teste,F0L,599,11.9887637220768,0.06765668239742725
pca,teste,F0L,600,12.0087616283008,0.07460027119252848
pca,teste,F0L,601,12.0287595345249,0.07854497310128072
pca,teste,F0L,602,12.048757587371899,0.08404781998294085
pca,teste,F0L,603,12.0687556402189,0.06014436938410757
pca,teste,F0L,604,12.088753546443002,0.0679534425826542
pca,teste,F0L,605,12.108751599289999,0.05071829508998141
pca,teste,F0L,606,12.128749652137,0.05641168072870818
pca,teste,F0L,607,12.148747558361102,0.0954988381862725
pca,teste,F0L,608,12.168745611208099,0.08314813304427397
pca,teste,F0L,609,12.1887436640551,0.10683442482941397
pca,teste,F0L,610,12.208741570279201,0.08214085020563014
pca,teste,F0L,611,12.228739623126199,0.07588172254614794
pca,teste,F0L,612,12.248737529350251,0.09463150781842372
pca,teste,F0L,613,12.268735582197301,0.09577738996040853
pca,teste,F0L,614,12.2887334884213,0.13446637302866868
pca,teste,F0L,615,12.308731541268351,0.1591127591102368
pca,teste,F0L,616,12.328729594115401,0.1292717403451949
pca,teste,F0L,617,12.3487275003394,0.11902346404044921
pca,teste,F0L,618,12.36872555318645,0.11714511750002078
pca,teste,F0L,619,12.388723606033501,0.06962009685528335
pca,teste,F0L,620,12.4087215122575,0.06473595014351759
pca,teste,F0L,621,12.42871956510455,0.08808102520113392
pca,teste,F0L,622,12.448717617951601,0.1279076193194747
pca,teste,F0L,623,12.4687155241756,0.05350958782365815
pca,teste,F0L,624,12.488713430399699,0.12140783671981686
pca,teste,F0L,625,12.50871148324675,0.06319391819940973
pca,teste,F0L,626,12.5287095360937,0.06810253910451614
pca,teste,F0L,627,12.548707442317799,0.03843890287544899
pca,teste,F0L,628,12.56870549516485,0.07592934946781202
pca,teste,F0L,629,12.5887035480118,0.05819550362066171
pca,teste,F0L,630,12.608701454235899,0.04768153965573673
pca,teste,F0L,631,12.628699507082949,0.06178748485325035
pca,teste,F0L,632,12.6486975599299,0.04958511942510148
pca,teste,F0L,633,12.668695466153999,0.039446905505843816
pca,teste,F0L,634,12.68869337237805,0.07154806622051552
pca,teste,F0L,635,12.70869142522505,0.6067396616471935
pca,teste,F0L,636,12.728689478072098,0.06602637017454452
pca,teste,F0L,637,12.74868738429615,0.07500169017586351
pca,teste,F0L,638,12.76868543714315,0.14238577357350377
pca,teste,F0L,639,12.788683489990198,0.11174906074057639
pca,teste,F0L,640,12.8086813962143,0.06876805306264819
pca,teste,F0L,641,12.82867944906125,0.16290460507236992
pca,teste,F0L,642,12.8486775019083,0.09676480561259734
pca,teste,F0L,643,12.8686754081324,0.11142231167903613
pca,teste,F0L,644,12.88867346097935,0.11296602918020998
pca,teste,F0L,645,12.90867136720345,0.08708460349949151
pca,teste,F0L,646,12.9286694200505,0.13172412868918235
pca,teste,F0L,647,12.9486673262745,0.12923887266594383
pca,teste,F0L,648,12.96866537912155,0.16738599876495713
pca,teste,F0L,649,12.9886634319686,0.19144501283069992
pca,teste,F0L,650,13.0086613381926,0.05425107068438774
pca,teste,F0L,651,13.02865939103965,0.0574281704979696
pca,teste,F0L,652,13.0486574438867,0.05730820863872615
pca,teste,F0L,653,13.0686553501107,0.0806707008443812
pca,teste,F0L,654,13.08865340295775,0.07425851908458339
pca,teste,F0L,655,13.1086514558048,0.0845739880714123
pca,teste,F0L,656,13.1286493620288,0.09544671675141894
pca,teste,F0L,657,13.148647268252901,0.11264549227857491
pca,teste,F0L,658,13.168645321099898,0.055485101638884315
pca,teste,F0L,659,13.1886433739469,0.08654842335952678
pca,teste,F0L,660,13.208641280171001,0.07178226324765505
pca,teste,F0L,661,13.228639333018,0.09568731257027294
pca,teste,F0L,662,13.248637385864999,0.09315823211779423
pca,teste,F0L,663,13.268635292089101,0.09794120301659964
pca,teste,F0L,664,13.2886333449361,0.1024301459715127
pca,teste,F0L,665,13.308631397783099,0.09357649775359499
pca,teste,F0L,666,13.328629304007201,0.1184099606804696
pca,teste,F0L,667,13.3486272102312,0.22304579415450537
pca,teste,F0L,668,13.36862526307825,0.20424970490833322
pca,teste,F0L,669,13.388623315925301,0.16465792173814403
pca,teste,F0L,670,13.4086212221493,0.14320711575531853
pca,teste,F0L,671,13.42861927499635,0.11632735908115799
pca,teste,F0L,672,13.448617327843401,0.10484491870412568
pca,teste,F0L,673,13.4686152340674,0.07162351939913275
pca,teste,F0L,674,13.48861328691445,0.07508607957735047
pca,teste,F0L,675,13.5086113397615,0.19046276689058833
pca,teste,F0L,676,13.5286092459855,0.16530819717537903
pca,teste,F0L,677,13.54860729883255,0.08247621868427565
pca,teste,F0L,678,13.568605205056649,0.08699622518210098
pca,teste,F0L,679,13.5886032579036,0.05125677837964804
pca,teste,F0L,680,13.6086011641277,0.055647135767934494
pca,teste,F0L,681,13.628599216974749,0.029814225149445
pca,teste,F0L,682,13.6485972698217,0.06291665704417829
pca,teste,F0L,683,13.6685951760458,0.06049246943989306
pca,teste,F0L,684,13.688593228892849,0.06424138274856464
pca,teste,F0L,685,13.7085912817398,0.07202365713702717
pca,teste,F0L,686,13.7285891879639,0.04081142344249282
pca,teste,F0L,687,13.748587240810949,0.07156769776034048
pca,teste,F0L,688,13.7685852936579,0.37189085125437427
pca,teste,F0L,689,13.788583199882,0.03055784777321997
pca,teste,F0L,690,13.8085811061061,0.08564579134860639
pca,teste,F0L,691,13.828579158953051,0.11803507612586914
pca,teste,F0L,692,13.848577211800102,0.1636194197137475
pca,teste,F0L,693,13.8685751180242,0.13809212493086373
pca,teste,F0L,694,13.888573170871151,0.07761787445101347
pca,teste,F0L,695,13.908571223718202,0.0720135636644471
pca,teste,F0L,696,13.9285691299423,0.11367943382868523
pca,teste,F0L,697,13.948567182789251,0.09684923414418127
pca,teste,F0L,698,13.968565235636301,0.09972636009420129
pca,teste,F0L,699,13.9885631418604,0.11776223383863853
pca,teste,F0L,700,14.008561048084399,0.10332830282905608
pca,teste,F0L,701,14.02855910093145,0.11819962399097358
pca,teste,F0L,702,14.0485571537785,0.1863836725673945
pca,teste,F0L,703,14.068555060002499,0.054178929413302275
pca,teste,F0L,704,14.08855311284955,0.07677995683198639
pca,teste,F0L,705,14.1085511656966,0.07266488325580078
pca,teste,F0L,706,14.128549071920599,0.0650895410196684
pca,teste,F0L,707,14.14854712476765,0.07222597112561277
pca,teste,F0L,708,14.1685451776147,0.08394249521881739
pca,teste,F0L,709,14.188543083838699,0.08993836962968596
pca,teste,F0L,710,14.20854113668575,0.10258395013351151
pca,teste,F0L,711,14.228539042909802,0.10626242063628885
pca,teste,F0L,712,14.248537095756799,0.10475880769951161
pca,teste,F0L,713,14.2685350019809,0.10990047440451972
pca,teste,F0L,714,14.288533054827901,0.15091889131243635
pca,teste,F0L,715,14.308531107674899,0.09804539274733175
pca,teste,F0L,716,14.328529013899,0.12233223174703037
pca,teste,F0L,717,14.348527066746001,0.09772682122986046
pca,teste,F0M,566,11.328856044693001,0.26938603775069525
pca,teste,F0M,567,11.34885409754005,0.39098011974774527
pca,teste,F0M,568,11.368852150387099,0.32282141584564844
pca,teste,F0M,569,11.388850056611101,0.09181212983424375
pca,teste,F0M,570,11.40884810945815,0.1840362675206335
pca,teste,F0M,571,11.4288460156822,0.12157238412182421
pca,teste,F0M,572,11.448844068529201,0.10418470100372951
pca,teste,F0M,573,11.4688419747533,0.06788411668065522
pca,teste,F0M,574,11.4888400276003,0.06931293916446747
pca,teste,F0M,575,11.508838080447301,0.09334196101195014
pca,teste,F0M,576,11.5288359866714,0.09213052648654334
pca,teste,F0M,577,11.5488340395184,0.11805311195713368
pca,teste,F0M,578,11.568832092365401,0.12374057716516261
pca,teste,F0M,579,11.5888299985895,0.06830573626329703
pca,teste,F0M,580,11.6088280514365,0.07246585918280396
pca,teste,F0M,581,11.628826104283501,0.04688684738791258
pca,teste,F0M,582,11.6488240105076,0.034962427624762274
pca,teste,F0M,583,11.66882206335465,0.06747131183287108
pca,teste,F0M,584,11.688820116201601,0.07159983483753869
pca,teste,F0M,585,11.7088180224257,0.06572265828499901
